priority,action_type,module_name,variable_name,recommended_action,reason,code_files,brief_files,notes
P2,briefed_not_implemented,p-and-l,labour_bridge_variance,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,labour_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,07_MIRRA_LABOUR_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,p-and-l,mirra_operating_position,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,module_total_business_costs,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,operating_expense_benchmark_total,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_business_cost_variance,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_business_cost_variance_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_classifications,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_gross_margin_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_gross_profit,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_import_handoff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_imported_at,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_lines,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,p-and-l,pnl_net_profit,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_period,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_period_end,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_period_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_period_start,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_reconciliation_checks,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_snapshot_id,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_source_file_name,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_source_report_name,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_source_report_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_source_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_to_operational_bridge,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_total_cogs,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_total_operating_expenses,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_total_other_expenses,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_total_other_income,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_total_revenue,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,pnl_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,p-and-l,recovery_gap_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,recovery_gap_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,residual_margin_after_labour,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,revenue_cogs_import_handoff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,revenue_reality_context,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,review_required_lines,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,saved_account_mappings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,total_business_cost_variance_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,total_business_cost_variance_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,traditional_pnl_net_profit,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,p-and-l,unclassified_lines,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,04_MIRRA_P_AND_L_PAGE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,business_outcome_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt | 23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,quote_checker_cards,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,21_MIRRA_QUOTE_CHECKER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,quote_checker_target_set,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,30_MIRRA_BUSINESS_MODELLING_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,quote_checker_targets,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,quote_vs_actual_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,rate_builder_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,22_MIRRA_SOQ_JOB_PO_LAYER_v4.0_LOCKED.txt | 23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,rate_builder_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,19_MIRRA_RATE_BUILDER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,rate-builder,rate_builder_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,20_MIRRA_BUSINESS_OUTCOME_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,selected_business_outcome_targets,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,21_MIRRA_QUOTE_CHECKER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,selected_rate_builder_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,21_MIRRA_QUOTE_CHECKER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,rate-builder,task_profitability_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,group_recovery_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,overall_recovery_coverage_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,overall_recovery_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,recovery-summary,recovery_summary_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,recovery-summary,recovery_summary_source_trace,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,recovery_summary_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,recovery-summary,total_recovered_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,total_recovery_surplus,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,total_required_recovery_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,recovery-summary,total_unrecovered_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,asset_import_handoff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_account_summaries,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_account_transaction_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_categories,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_category_assignments,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_category_totals,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_import_period_end,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_import_period_start,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_import_report_name,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_import_report_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_import_source_file_name,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_import_source_system,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_imported_at,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_reconciliation_checks,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_reconciliation_difference,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_reconciliation_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,revenue-cogs,cog_reconciliation_variance_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,cog_reconciliation_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,revenue-cogs,cog_subcategories,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,labour_cost_for_stress_test,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,margin_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt | 14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,material_margin,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,primary_unit_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,primary_unit_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,primary_unit_type_label,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,raw_cog_account_lines,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,revenue_cogs_import_handoff,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,revenue_cogs_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,revenue-cogs,revenue_cogs_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,revenue-cogs,revenue_cogs_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,revenue_cogs_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,revenue-cogs,supplier_category_total_mismatch,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,supplier_normalisation_rules,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,supplier_split_overrides,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,supplier_summary_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,supplier_summary_total_mismatch,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_cogs,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt | 14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 15_MIRRA_REVENUE_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_derived_units_annual,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_labour_cost_annual,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_people_cost_annual,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_unit_direct_cost,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_unit_margin_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,total_unit_revenue,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,revenue-cogs,unit_driver_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,13_MIRRA_REVENUE_COGS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
